game_id,home_team_name,home_team_score,visitor_team_name,visitor_team_score,team_id,player_name,points,team,nb_steals
457259,Brooklyn Nets,97,Milwaukee Bucks,91,17,Jemerrio Jones,0,Milwaukee Bucks,0
457259,Brooklyn Nets,97,Milwaukee Bucks,91,17,E.J. Montgomery,0,Milwaukee Bucks,0
457259,Brooklyn Nets,97,Milwaukee Bucks,91,17,John Mooney,0,Milwaukee Bucks,0
457259,Brooklyn Nets,97,Milwaukee Bucks,91,17,Mamadi Diakite,0,Milwaukee Bucks,0
457259,Brooklyn Nets,97,Milwaukee Bucks,91,17,Jordan Nwora,22,Milwaukee Bucks,0
457259,Brooklyn Nets,97,Milwaukee Bucks,91,17,Sandro Mamukelashvili,10,Milwaukee Bucks,0
457259,Brooklyn Nets,97,Milwaukee Bucks,91,17,Brandon Randolph,9,Milwaukee Bucks,0
457259,Brooklyn Nets,97,Milwaukee Bucks,91,17,Theo Pinson,13,Milwaukee Bucks,0
457259,Brooklyn Nets,97,Milwaukee Bucks,91,17,Steven Enoch,15,Milwaukee Bucks,0
457259,Brooklyn Nets,97,Milwaukee Bucks,91,17,Mike Smith,6,Milwaukee Bucks,0
457259,Brooklyn Nets,97,Milwaukee Bucks,91,17,Tyree White,0,Milwaukee Bucks,0
457259,Brooklyn Nets,97,Milwaukee Bucks,91,17,DMitrik Trice,0,Milwaukee Bucks,0
457259,Brooklyn Nets,97,Milwaukee Bucks,91,3,David Duke Jr.,10,Brooklyn Nets,0
457259,Brooklyn Nets,97,Milwaukee Bucks,91,3,Alize Johnson,9,Brooklyn Nets,0
457259,Brooklyn Nets,97,Milwaukee Bucks,91,3,Reggie Perry,13,Brooklyn Nets,0
457259,Brooklyn Nets,97,Milwaukee Bucks,91,3,Quinndary Weatherspoon,15,Brooklyn Nets,0
457259,Brooklyn Nets,97,Milwaukee Bucks,91,3,Brandon Knight,9,Brooklyn Nets,0
457259,Brooklyn Nets,97,Milwaukee Bucks,91,3,Kessler Edwards,2,Brooklyn Nets,0
457259,Brooklyn Nets,97,Milwaukee Bucks,91,3,Jordan Bowden,0,Brooklyn Nets,0
457259,Brooklyn Nets,97,Milwaukee Bucks,91,17,Giorgos Kalaitzakis,12,Milwaukee Bucks,0
457259,Brooklyn Nets,97,Milwaukee Bucks,91,3,Cam Thomas,22,Brooklyn Nets,0
457259,Brooklyn Nets,97,Milwaukee Bucks,91,3,Kaiser Gates,6,Brooklyn Nets,0
457259,Brooklyn Nets,97,Milwaukee Bucks,91,3,Day'Ron Sharpe,11,Brooklyn Nets,0
452667,Milwaukee Bucks,81,LA Clippers,78,13,Jay Scrubb,24,LA Clippers,0
452667,Milwaukee Bucks,81,LA Clippers,78,13,Jay Scrubb,24,LA Clippers,0
452667,Milwaukee Bucks,81,LA Clippers,78,13,Amir Coffey,5,LA Clippers,0
452667,Milwaukee Bucks,81,LA Clippers,78,13,Amir Coffey,5,LA Clippers,0
452667,Milwaukee Bucks,81,LA Clippers,78,13,Daniel Oturu,12,LA Clippers,0
452667,Milwaukee Bucks,81,LA Clippers,78,13,Daniel Oturu,12,LA Clippers,0
452667,Milwaukee Bucks,81,LA Clippers,78,13,Jason Preston,2,LA Clippers,0
452667,Milwaukee Bucks,81,LA Clippers,78,13,Jason Preston,2,LA Clippers,0
452667,Milwaukee Bucks,81,LA Clippers,78,13,Keon Johnson,8,LA Clippers,0
452667,Milwaukee Bucks,81,LA Clippers,78,13,Keon Johnson,8,LA Clippers,0
452667,Milwaukee Bucks,81,LA Clippers,78,13,Brandon Boston Jr.,10,LA Clippers,0
452667,Milwaukee Bucks,81,LA Clippers,78,13,Brandon Boston Jr.,10,LA Clippers,0
452667,Milwaukee Bucks,81,LA Clippers,78,13,Lydell Elmore,0,LA Clippers,0
452667,Milwaukee Bucks,81,LA Clippers,78,13,Lydell Elmore,0,LA Clippers,0
452667,Milwaukee Bucks,81,LA Clippers,78,13,Jordan Ford,2,LA Clippers,0
452667,Milwaukee Bucks,81,LA Clippers,78,13,Jordan Ford,2,LA Clippers,0
452667,Milwaukee Bucks,81,LA Clippers,78,13,Isaiah Hicks,5,LA Clippers,0
452667,Milwaukee Bucks,81,LA Clippers,78,13,Isaiah Hicks,5,LA Clippers,0
452667,Milwaukee Bucks,81,LA Clippers,78,13,Kerwin Roach,10,LA Clippers,0
452667,Milwaukee Bucks,81,LA Clippers,78,13,Kerwin Roach,10,LA Clippers,0
452667,Milwaukee Bucks,81,LA Clippers,78,13,Kaleb Wesson,0,LA Clippers,0
452667,Milwaukee Bucks,81,LA Clippers,78,13,Kaleb Wesson,0,LA Clippers,0
452667,Milwaukee Bucks,81,LA Clippers,78,17,Jordan Nwora,30,Milwaukee Bucks,0
452667,Milwaukee Bucks,81,LA Clippers,78,17,Jordan Nwora,30,Milwaukee Bucks,0
452667,Milwaukee Bucks,81,LA Clippers,78,17,Mamadi Diakite,13,Milwaukee Bucks,0
452667,Milwaukee Bucks,81,LA Clippers,78,17,Mamadi Diakite,13,Milwaukee Bucks,0
452667,Milwaukee Bucks,81,LA Clippers,78,17,Sandro Mamukelashvili,11,Milwaukee Bucks,0
452667,Milwaukee Bucks,81,LA Clippers,78,17,Sandro Mamukelashvili,11,Milwaukee Bucks,0
452667,Milwaukee Bucks,81,LA Clippers,78,17,Brandon Randolph,11,Milwaukee Bucks,0
452667,Milwaukee Bucks,81,LA Clippers,78,17,Brandon Randolph,11,Milwaukee Bucks,0
452667,Milwaukee Bucks,81,LA Clippers,78,17,Theo Pinson,9,Milwaukee Bucks,0
452667,Milwaukee Bucks,81,LA Clippers,78,17,Theo Pinson,9,Milwaukee Bucks,0
452667,Milwaukee Bucks,81,LA Clippers,78,17,Mike Smith,0,Milwaukee Bucks,0
452667,Milwaukee Bucks,81,LA Clippers,78,17,Mike Smith,0,Milwaukee Bucks,0
452667,Milwaukee Bucks,81,LA Clippers,78,17,DMitrik Trice,0,Milwaukee Bucks,0
452667,Milwaukee Bucks,81,LA Clippers,78,17,DMitrik Trice,0,Milwaukee Bucks,0
452667,Milwaukee Bucks,81,LA Clippers,78,17,Paul Eboua,3,Milwaukee Bucks,0
452667,Milwaukee Bucks,81,LA Clippers,78,17,Paul Eboua,3,Milwaukee Bucks,0
452667,Milwaukee Bucks,81,LA Clippers,78,17,Tyree White,2,Milwaukee Bucks,0
452667,Milwaukee Bucks,81,LA Clippers,78,17,Tyree White,2,Milwaukee Bucks,0
452667,Milwaukee Bucks,81,LA Clippers,78,17,Steven Enoch,0,Milwaukee Bucks,0
452667,Milwaukee Bucks,81,LA Clippers,78,17,Steven Enoch,0,Milwaukee Bucks,0
452667,Milwaukee Bucks,81,LA Clippers,78,17,Jemerrio Jones,0,Milwaukee Bucks,0
452667,Milwaukee Bucks,81,LA Clippers,78,17,Jemerrio Jones,0,Milwaukee Bucks,0
452667,Milwaukee Bucks,81,LA Clippers,78,17,E.J. Montgomery,0,Milwaukee Bucks,0
452667,Milwaukee Bucks,81,LA Clippers,78,17,E.J. Montgomery,0,Milwaukee Bucks,0
452667,Milwaukee Bucks,81,LA Clippers,78,17,John Mooney,2,Milwaukee Bucks,0
452667,Milwaukee Bucks,81,LA Clippers,78,17,John Mooney,2,Milwaukee Bucks,0
452667,Milwaukee Bucks,81,LA Clippers,78,17,Jalen Crutcher,0,Milwaukee Bucks,0
452667,Milwaukee Bucks,81,LA Clippers,78,17,Jalen Crutcher,0,Milwaukee Bucks,0
467896,Denver Nuggets,94,Milwaukee Bucks,87,17,Brandon Randolph,5,Milwaukee Bucks,0
467896,Denver Nuggets,94,Milwaukee Bucks,87,17,Mamadi Diakite,9,Milwaukee Bucks,0
467896,Denver Nuggets,94,Milwaukee Bucks,87,17,Sandro Mamukelashvili,20,Milwaukee Bucks,0
467896,Denver Nuggets,94,Milwaukee Bucks,87,17,Theo Pinson,5,Milwaukee Bucks,0
467896,Denver Nuggets,94,Milwaukee Bucks,87,17,Jalen Crutcher,7,Milwaukee Bucks,0
467896,Denver Nuggets,94,Milwaukee Bucks,87,17,DMitrik Trice,24,Milwaukee Bucks,0
467896,Denver Nuggets,94,Milwaukee Bucks,87,17,Jemerrio Jones,5,Milwaukee Bucks,0
467896,Denver Nuggets,94,Milwaukee Bucks,87,17,Steven Enoch,4,Milwaukee Bucks,0
467896,Denver Nuggets,94,Milwaukee Bucks,87,17,Tyree White,5,Milwaukee Bucks,0
467896,Denver Nuggets,94,Milwaukee Bucks,87,17,Paul Eboua,0,Milwaukee Bucks,0
467896,Denver Nuggets,94,Milwaukee Bucks,87,17,Mike Smith,3,Milwaukee Bucks,0
467896,Denver Nuggets,94,Milwaukee Bucks,87,17,Georgios Kalaitzakis,0,Milwaukee Bucks,0
467896,Denver Nuggets,94,Milwaukee Bucks,87,17,E.J. Montgomery,0,Milwaukee Bucks,0
467896,Denver Nuggets,94,Milwaukee Bucks,87,17,John Mooney,0,Milwaukee Bucks,0
467896,Denver Nuggets,94,Milwaukee Bucks,87,17,Jordan Nwora,0,Milwaukee Bucks,0
467896,Denver Nuggets,94,Milwaukee Bucks,87,8,Deonte Burton,13,Denver Nuggets,0
467896,Denver Nuggets,94,Milwaukee Bucks,87,8,Zylan Cheatham,13,Denver Nuggets,0
467896,Denver Nuggets,94,Milwaukee Bucks,87,8,Zeke Nnaji,3,Denver Nuggets,0
467896,Denver Nuggets,94,Milwaukee Bucks,87,8,Davon Reed,7,Denver Nuggets,0
467896,Denver Nuggets,94,Milwaukee Bucks,87,8,Nah'Shon Hyland,20,Denver Nuggets,0
467896,Denver Nuggets,94,Milwaukee Bucks,87,8,Caleb Agada,12,Denver Nuggets,0
467896,Denver Nuggets,94,Milwaukee Bucks,87,8,Jason Burnell,6,Denver Nuggets,0
467896,Denver Nuggets,94,Milwaukee Bucks,87,8,Giorgi Bezhanishvili,2,Denver Nuggets,0
467896,Denver Nuggets,94,Milwaukee Bucks,87,8,Eugene German,9,Denver Nuggets,0
467896,Denver Nuggets,94,Milwaukee Bucks,87,8,Chudier Bile,0,Denver Nuggets,0
461295,Milwaukee Bucks,64,Minnesota Timberwolves,91,18,Brian Bowen II,9,Minnesota Timberwolves,0
461295,Milwaukee Bucks,64,Minnesota Timberwolves,91,18,Jaden McDaniels,17,Minnesota Timberwolves,0
461295,Milwaukee Bucks,64,Minnesota Timberwolves,91,18,Nathan Knight,7,Minnesota Timberwolves,0
461295,Milwaukee Bucks,64,Minnesota Timberwolves,91,18,Jaylen Nowell,26,Minnesota Timberwolves,0
461295,Milwaukee Bucks,64,Minnesota Timberwolves,91,18,McKinley Wright IV,7,Minnesota Timberwolves,0
461295,Milwaukee Bucks,64,Minnesota Timberwolves,91,18,Malcolm Miller,2,Minnesota Timberwolves,0
461295,Milwaukee Bucks,64,Minnesota Timberwolves,91,18,Kerry Blackshear Jr.,3,Minnesota Timberwolves,0
461295,Milwaukee Bucks,64,Minnesota Timberwolves,91,18,Isaiah Miller,6,Minnesota Timberwolves,0
461295,Milwaukee Bucks,64,Minnesota Timberwolves,91,18,Jared Brownridge,12,Minnesota Timberwolves,0
461295,Milwaukee Bucks,64,Minnesota Timberwolves,91,18,Cullen Russo,0,Minnesota Timberwolves,0
461295,Milwaukee Bucks,64,Minnesota Timberwolves,91,18,London Perrantes,0,Minnesota Timberwolves,0
461295,Milwaukee Bucks,64,Minnesota Timberwolves,91,18,Karim Mane,2,Minnesota Timberwolves,0
461295,Milwaukee Bucks,64,Minnesota Timberwolves,91,18,John Egbunu,0,Minnesota Timberwolves,0
461295,Milwaukee Bucks,64,Minnesota Timberwolves,91,18,Matt Lewis,0,Minnesota Timberwolves,0
461295,Milwaukee Bucks,64,Minnesota Timberwolves,91,18,Kenny Wooten,0,Minnesota Timberwolves,0
461295,Milwaukee Bucks,64,Minnesota Timberwolves,91,17,Jordan Nwora,11,Milwaukee Bucks,0
461295,Milwaukee Bucks,64,Minnesota Timberwolves,91,17,Mamadi Diakite,9,Milwaukee Bucks,0
461295,Milwaukee Bucks,64,Minnesota Timberwolves,91,17,Sandro Mamukelashvili,4,Milwaukee Bucks,0
461295,Milwaukee Bucks,64,Minnesota Timberwolves,91,17,Brandon Randolph,17,Milwaukee Bucks,0
461295,Milwaukee Bucks,64,Minnesota Timberwolves,91,17,Theo Pinson,0,Milwaukee Bucks,0
461295,Milwaukee Bucks,64,Minnesota Timberwolves,91,17,Georgios Kalaitzakis,9,Milwaukee Bucks,0
461295,Milwaukee Bucks,64,Minnesota Timberwolves,91,17,Steven Enoch,2,Milwaukee Bucks,0
461295,Milwaukee Bucks,64,Minnesota Timberwolves,91,17,Jalen Crutcher,4,Milwaukee Bucks,0
461295,Milwaukee Bucks,64,Minnesota Timberwolves,91,17,Paul Eboua,5,Milwaukee Bucks,0
461295,Milwaukee Bucks,64,Minnesota Timberwolves,91,17,E.J. Montgomery,0,Milwaukee Bucks,0
839443,Chicago Bulls,95,Milwaukee Bucks,119,17,Bobby Portis,14,Milwaukee Bucks,0
839443,Chicago Bulls,95,Milwaukee Bucks,119,17,Giannis Antetokounmpo,32,Milwaukee Bucks,0
839443,Chicago Bulls,95,Milwaukee Bucks,119,17,Brook Lopez,2,Milwaukee Bucks,0
839443,Chicago Bulls,95,Milwaukee Bucks,119,17,Wesley Matthews,6,Milwaukee Bucks,0
839443,Chicago Bulls,95,Milwaukee Bucks,119,17,Jrue Holiday,26,Milwaukee Bucks,0
839443,Chicago Bulls,95,Milwaukee Bucks,119,17,Grayson Allen,27,Milwaukee Bucks,0
839443,Chicago Bulls,95,Milwaukee Bucks,119,17,Thanasis Antetokounmpo,0,Milwaukee Bucks,0
839443,Chicago Bulls,95,Milwaukee Bucks,119,17,Jordan Nwora,0,Milwaukee Bucks,0
839443,Chicago Bulls,95,Milwaukee Bucks,119,17,Serge Ibaka,4,Milwaukee Bucks,0
839443,Chicago Bulls,95,Milwaukee Bucks,119,17,Rayjon Tucker,0,Milwaukee Bucks,0
839443,Chicago Bulls,95,Milwaukee Bucks,119,5,DeMar DeRozan,23,Chicago Bulls,0
839443,Chicago Bulls,95,Milwaukee Bucks,119,5,Patrick Williams,20,Chicago Bulls,0
839443,Chicago Bulls,95,Milwaukee Bucks,119,5,Nikola Vucevic,11,Chicago Bulls,0
839443,Chicago Bulls,95,Milwaukee Bucks,119,5,Zach LaVine,24,Chicago Bulls,0
839443,Chicago Bulls,95,Milwaukee Bucks,119,5,Alex Caruso,0,Chicago Bulls,0
839443,Chicago Bulls,95,Milwaukee Bucks,119,5,Coby White,2,Chicago Bulls,0
839443,Chicago Bulls,95,Milwaukee Bucks,119,5,Tristan Thompson,0,Chicago Bulls,0
839443,Chicago Bulls,95,Milwaukee Bucks,119,5,Derrick Jones Jr.,5,Chicago Bulls,0
839443,Chicago Bulls,95,Milwaukee Bucks,119,5,Ayo Dosunmu,8,Chicago Bulls,0
839443,Chicago Bulls,95,Milwaukee Bucks,119,5,Javonte Green,2,Chicago Bulls,0
839443,Chicago Bulls,95,Milwaukee Bucks,119,5,Troy Brown Jr.,0,Chicago Bulls,0
839443,Chicago Bulls,95,Milwaukee Bucks,119,5,Tony Bradley,0,Chicago Bulls,0
839443,Chicago Bulls,95,Milwaukee Bucks,119,5,Marko Simonovic,0,Chicago Bulls,0
839443,Chicago Bulls,95,Milwaukee Bucks,119,17,Pat Connaughton,5,Milwaukee Bucks,0
839443,Chicago Bulls,95,Milwaukee Bucks,119,17,Jevon Carter,3,Milwaukee Bucks,0
474146,Miami Heat,121,LA Clippers,114,13,Terance Mann,4,LA Clippers,0
474146,Miami Heat,121,LA Clippers,114,13,Nicolas Batum,12,LA Clippers,0
474146,Miami Heat,121,LA Clippers,114,13,Ivica Zubac,6,LA Clippers,0
474146,Miami Heat,121,LA Clippers,114,13,Amir Coffey,15,LA Clippers,0
474146,Miami Heat,121,LA Clippers,114,13,Reggie Jackson,13,LA Clippers,0
474146,Miami Heat,121,LA Clippers,114,13,Luke Kennard,23,LA Clippers,0
474146,Miami Heat,121,LA Clippers,114,13,Brandon Boston Jr.,4,LA Clippers,0
474146,Miami Heat,121,LA Clippers,114,13,Eric Bledsoe,19,LA Clippers,0
474146,Miami Heat,121,LA Clippers,114,13,Justise Winslow,10,LA Clippers,0
474146,Miami Heat,121,LA Clippers,114,13,Isaiah Hartenstein,8,LA Clippers,0
474146,Miami Heat,121,LA Clippers,114,13,Jay Scrubb,0,LA Clippers,0
474146,Miami Heat,121,LA Clippers,114,13,Serge Ibaka,0,LA Clippers,0
474146,Miami Heat,121,LA Clippers,114,16,Jimmy Butler,26,Miami Heat,0
474146,Miami Heat,121,LA Clippers,114,16,Bam Adebayo,20,Miami Heat,0
474146,Miami Heat,121,LA Clippers,114,16,Duncan Robinson,16,Miami Heat,0
474146,Miami Heat,121,LA Clippers,114,16,Gabe Vincent,23,Miami Heat,0
474146,Miami Heat,121,LA Clippers,114,16,Tyler Herro,11,Miami Heat,0
474146,Miami Heat,121,LA Clippers,114,16,Dewayne Dedmon,2,Miami Heat,0
474146,Miami Heat,121,LA Clippers,114,16,Max Strus,5,Miami Heat,0
474146,Miami Heat,121,LA Clippers,114,16,Caleb Martin,0,Miami Heat,0
474146,Miami Heat,121,LA Clippers,114,16,Kyle Guy,0,Miami Heat,0
474146,Miami Heat,121,LA Clippers,114,16,Udonis Haslem,0,Miami Heat,0
474146,Miami Heat,121,LA Clippers,114,16,Omer Yurtseven,0,Miami Heat,0
474146,Miami Heat,121,LA Clippers,114,16,PJ Tucker,18,Miami Heat,0
474629,Houston Rockets,114,Atlanta Hawks,130,1,De'Andre Hunter,22,Atlanta Hawks,0
474629,Houston Rockets,114,Atlanta Hawks,130,1,Danilo Gallinari,26,Atlanta Hawks,0
474629,Houston Rockets,114,Atlanta Hawks,130,1,Clint Capela,18,Atlanta Hawks,0
474629,Houston Rockets,114,Atlanta Hawks,130,1,Kevin Huerter,11,Atlanta Hawks,0
474629,Houston Rockets,114,Atlanta Hawks,130,1,Trae Young,28,Atlanta Hawks,0
474629,Houston Rockets,114,Atlanta Hawks,130,1,Bogdan Bogdanovic,14,Atlanta Hawks,0
474629,Houston Rockets,114,Atlanta Hawks,130,1,Onyeka Okongwu,8,Atlanta Hawks,0
474629,Houston Rockets,114,Atlanta Hawks,130,1,Delon Wright,2,Atlanta Hawks,0
474629,Houston Rockets,114,Atlanta Hawks,130,11,Jae'Sean Tate,5,Houston Rockets,0
474629,Houston Rockets,114,Atlanta Hawks,130,11,Alperen Sengun,9,Houston Rockets,0
474629,Houston Rockets,114,Atlanta Hawks,130,11,Kevin Porter Jr.,26,Houston Rockets,0
474629,Houston Rockets,114,Atlanta Hawks,130,11,Jalen Green,41,Houston Rockets,0
474629,Houston Rockets,114,Atlanta Hawks,130,11,Kenyon Martin Jr.,11,Houston Rockets,0
474629,Houston Rockets,114,Atlanta Hawks,130,11,Josh Christopher,6,Houston Rockets,0
474629,Houston Rockets,114,Atlanta Hawks,130,1,Timothe Luwawu-Cabarrot,0,Atlanta Hawks,0
474629,Houston Rockets,114,Atlanta Hawks,130,1,Jalen Johnson,0,Atlanta Hawks,0
474629,Houston Rockets,114,Atlanta Hawks,130,1,Skylar Mays,0,Atlanta Hawks,0
474629,Houston Rockets,114,Atlanta Hawks,130,1,Kevin Knox,1,Atlanta Hawks,0
474629,Houston Rockets,114,Atlanta Hawks,130,1,Sharife Cooper,0,Atlanta Hawks,0
474629,Houston Rockets,114,Atlanta Hawks,130,1,Gorgui Dieng,0,Atlanta Hawks,0
474629,Houston Rockets,114,Atlanta Hawks,130,11,Eric Gordon,0,Houston Rockets,0
474629,Houston Rockets,114,Atlanta Hawks,130,11,Garrison Mathews,14,Houston Rockets,0
474629,Houston Rockets,114,Atlanta Hawks,130,11,Bruno Fernando,0,Houston Rockets,0
474629,Houston Rockets,114,Atlanta Hawks,130,11,David Nwaba,2,Houston Rockets,0
474629,Houston Rockets,114,Atlanta Hawks,130,11,Usman Garuba,0,Houston Rockets,0
847246,Milwaukee Bucks,103,Boston Celtics,101,2,Jayson Tatum,10,Boston Celtics,0
847246,Milwaukee Bucks,103,Boston Celtics,101,2,Al Horford,22,Boston Celtics,0
847246,Milwaukee Bucks,103,Boston Celtics,101,2,Jaylen Brown,27,Boston Celtics,0
847246,Milwaukee Bucks,103,Boston Celtics,101,2,Marcus Smart,9,Boston Celtics,0
847246,Milwaukee Bucks,103,Boston Celtics,101,2,Grant Williams,9,Boston Celtics,0
847246,Milwaukee Bucks,103,Boston Celtics,101,2,Malik Fitts,0,Boston Celtics,0
847246,Milwaukee Bucks,103,Boston Celtics,101,2,Luke Kornet,0,Boston Celtics,0
847246,Milwaukee Bucks,103,Boston Celtics,101,2,Juwan Morgan,0,Boston Celtics,0
847246,Milwaukee Bucks,103,Boston Celtics,101,2,Aaron Nesmith,0,Boston Celtics,0
847246,Milwaukee Bucks,103,Boston Celtics,101,2,Derrick White,14,Boston Celtics,0
847246,Milwaukee Bucks,103,Boston Celtics,101,2,Payton Pritchard,0,Boston Celtics,0
847246,Milwaukee Bucks,103,Boston Celtics,101,2,Daniel Theis,0,Boston Celtics,0
847246,Milwaukee Bucks,103,Boston Celtics,101,2,Nik Stauskas,0,Boston Celtics,0
847246,Milwaukee Bucks,103,Boston Celtics,101,17,Wesley Matthews,3,Milwaukee Bucks,0
847246,Milwaukee Bucks,103,Boston Celtics,101,17,Giannis Antetokounmpo,42,Milwaukee Bucks,0
847246,Milwaukee Bucks,103,Boston Celtics,101,17,Brook Lopez,13,Milwaukee Bucks,0
847246,Milwaukee Bucks,103,Boston Celtics,101,17,Grayson Allen,0,Milwaukee Bucks,0
847246,Milwaukee Bucks,103,Boston Celtics,101,17,Jrue Holiday,25,Milwaukee Bucks,0
847246,Milwaukee Bucks,103,Boston Celtics,101,17,Bobby Portis,9,Milwaukee Bucks,0
847246,Milwaukee Bucks,103,Boston Celtics,101,17,Pat Connaughton,11,Milwaukee Bucks,0
847246,Milwaukee Bucks,103,Boston Celtics,101,17,George Hill,0,Milwaukee Bucks,0
847246,Milwaukee Bucks,103,Boston Celtics,101,17,Jevon Carter,0,Milwaukee Bucks,0
847246,Milwaukee Bucks,103,Boston Celtics,101,17,Thanasis Antetokounmpo,0,Milwaukee Bucks,0
847246,Milwaukee Bucks,103,Boston Celtics,101,17,Serge Ibaka,0,Milwaukee Bucks,0
847246,Milwaukee Bucks,103,Boston Celtics,101,17,Jordan Nwora,0,Milwaukee Bucks,0
451506,Atlanta Hawks,83,Boston Celtics,85,2,Aaron Nesmith,11,Boston Celtics,0
451506,Atlanta Hawks,83,Boston Celtics,85,2,Dedric Lawson,0,Boston Celtics,0
451506,Atlanta Hawks,83,Boston Celtics,85,2,Romeo Langford,12,Boston Celtics,0
451506,Atlanta Hawks,83,Boston Celtics,85,2,Carsen Edwards,17,Boston Celtics,0
451506,Atlanta Hawks,83,Boston Celtics,85,2,Payton Pritchard,23,Boston Celtics,0
451506,Atlanta Hawks,83,Boston Celtics,85,2,Yam Madar,8,Boston Celtics,0
451506,Atlanta Hawks,83,Boston Celtics,85,2,Sam Hauser,5,Boston Celtics,0
451506,Atlanta Hawks,83,Boston Celtics,85,2,Zach Auguste,2,Boston Celtics,0
451506,Atlanta Hawks,83,Boston Celtics,85,2,Juhann Begarin,7,Boston Celtics,0
451506,Atlanta Hawks,83,Boston Celtics,85,2,Aric Holman,0,Boston Celtics,0
451506,Atlanta Hawks,83,Boston Celtics,85,2,K.J. Lawson,0,Boston Celtics,0
451506,Atlanta Hawks,83,Boston Celtics,85,1,DeVaughn Akoon-Purcell,13,Atlanta Hawks,0
451506,Atlanta Hawks,83,Boston Celtics,85,1,Jalen Johnson,20,Atlanta Hawks,0
451506,Atlanta Hawks,83,Boston Celtics,85,1,Jordan Bell,6,Atlanta Hawks,0
451506,Atlanta Hawks,83,Boston Celtics,85,1,Skylar Mays,13,Atlanta Hawks,0
451506,Atlanta Hawks,83,Boston Celtics,85,1,Sharife Cooper,11,Atlanta Hawks,0
451506,Atlanta Hawks,83,Boston Celtics,85,1,Admiral Schofield,0,Atlanta Hawks,0
451506,Atlanta Hawks,83,Boston Celtics,85,1,Ibi Watson,8,Atlanta Hawks,0
451506,Atlanta Hawks,83,Boston Celtics,85,1,Javin DeLaurier,0,Atlanta Hawks,0
451506,Atlanta Hawks,83,Boston Celtics,85,1,Max Heidegger,12,Atlanta Hawks,0
451506,Atlanta Hawks,83,Boston Celtics,85,1,Nahziah Carter,0,Atlanta Hawks,0
451506,Atlanta Hawks,83,Boston Celtics,85,1,Juwan Durham,0,Atlanta Hawks,0
451506,Atlanta Hawks,83,Boston Celtics,85,1,Justin Jaworski,0,Atlanta Hawks,0
451506,Atlanta Hawks,83,Boston Celtics,85,1,Jeremiah Martin,0,Atlanta Hawks,0
451506,Atlanta Hawks,83,Boston Celtics,85,1,Eric Moreland,0,Atlanta Hawks,0
474561,Milwaukee Bucks,119,LA Clippers,153,13,Amir Coffey,32,LA Clippers,0
474561,Milwaukee Bucks,119,LA Clippers,153,13,Amir Coffey,32,LA Clippers,0
474561,Milwaukee Bucks,119,LA Clippers,153,13,Robert Covington,43,LA Clippers,0
474561,Milwaukee Bucks,119,LA Clippers,153,13,Robert Covington,43,LA Clippers,0
474561,Milwaukee Bucks,119,LA Clippers,153,13,Ivica Zubac,11,LA Clippers,0
474561,Milwaukee Bucks,119,LA Clippers,153,13,Ivica Zubac,11,LA Clippers,0
474561,Milwaukee Bucks,119,LA Clippers,153,13,Luke Kennard,23,LA Clippers,0
474561,Milwaukee Bucks,119,LA Clippers,153,13,Luke Kennard,23,LA Clippers,0
474561,Milwaukee Bucks,119,LA Clippers,153,13,Terance Mann,18,LA Clippers,0
474561,Milwaukee Bucks,119,LA Clippers,153,13,Terance Mann,18,LA Clippers,0
474561,Milwaukee Bucks,119,LA Clippers,153,13,Isaiah Hartenstein,14,LA Clippers,0
474561,Milwaukee Bucks,119,LA Clippers,153,13,Isaiah Hartenstein,14,LA Clippers,0
474561,Milwaukee Bucks,119,LA Clippers,153,13,Nicolas Batum,0,LA Clippers,0
474561,Milwaukee Bucks,119,LA Clippers,153,13,Nicolas Batum,0,LA Clippers,0
474561,Milwaukee Bucks,119,LA Clippers,153,13,Xavier Moon,7,LA Clippers,0
474561,Milwaukee Bucks,119,LA Clippers,153,13,Xavier Moon,7,LA Clippers,0
474561,Milwaukee Bucks,119,LA Clippers,153,13,Rodney Hood,5,LA Clippers,0
474561,Milwaukee Bucks,119,LA Clippers,153,13,Rodney Hood,5,LA Clippers,0
474561,Milwaukee Bucks,119,LA Clippers,153,13,Reggie Jackson,0,LA Clippers,0
474561,Milwaukee Bucks,119,LA Clippers,153,13,Reggie Jackson,0,LA Clippers,0
474561,Milwaukee Bucks,119,LA Clippers,153,13,Marcus Morris,0,LA Clippers,0
474561,Milwaukee Bucks,119,LA Clippers,153,13,Marcus Morris,0,LA Clippers,0
474561,Milwaukee Bucks,119,LA Clippers,153,17,Jordan Nwora,28,Milwaukee Bucks,0
474561,Milwaukee Bucks,119,LA Clippers,153,17,Jordan Nwora,28,Milwaukee Bucks,0
474561,Milwaukee Bucks,119,LA Clippers,153,17,Bobby Portis,25,Milwaukee Bucks,0
474561,Milwaukee Bucks,119,LA Clippers,153,17,Bobby Portis,25,Milwaukee Bucks,0
474561,Milwaukee Bucks,119,LA Clippers,153,17,Serge Ibaka,9,Milwaukee Bucks,0
474561,Milwaukee Bucks,119,LA Clippers,153,17,Serge Ibaka,9,Milwaukee Bucks,0
474561,Milwaukee Bucks,119,LA Clippers,153,17,Pat Connaughton,5,Milwaukee Bucks,0
474561,Milwaukee Bucks,119,LA Clippers,153,17,Pat Connaughton,5,Milwaukee Bucks,0
474561,Milwaukee Bucks,119,LA Clippers,153,17,Jevon Carter,18,Milwaukee Bucks,0
